STN,WBAN,YEARMODA,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT,A,B,C,D,E,F
699604,03145,20141031,77.6,24,45.5,24,1010.2,24,1002.8,24,10.0,24,5.2,24,15.0,999.9,93.0,64.0,0.00G,999.9,000000
699604,03145,20141101,74.3,24,50.2,24,1009.1,24,1001.5,24,10.0,24,7.7,24,14.0,18.1,91.0,64.0,0.00G,999.9,000000
699604,03145,20141102,66.7,24,38.1,24,1013.5,24,1005.9,24,10.0,24,8.4,24,14.0,21.0,80.1,57.0,0.00G,999.9,000000
699604,03145,20141103,65.7,24,32.6,24,1016.3,24,1008.8,24,10.0,24,5.9,24,18.1,22.9,77.0,53.1,0.00G,999.9,000000
699604,03145,20141104,68.1,24,22.4,24,1019.2,24,1011.6,24,10.0,24,8.8,24,17.1,24.1,80.1,53.1,0.00G,999.9,000000
699604,03145,20141105,71.8,24,18.7,24,1018.0,24,1010.4,24,10.0,24,8.9,24,17.1,22.9,84.9,59.0,0.00G,999.9,000000
699604,03145,20141106,72.6,24,23.7,24,1019.5,24,1011.8,24,10.0,24,7.3,24,15.0,999.9,89.1,59.0,0.00G,999.9,000000
699604,03145,20141107,75.3,24,30.9,24,1018.2,23,1010.7,24,10.0,24,6.0,24,11.1,999.9,89.1,59.0,0.00G,999.9,000000
699604,03145,20141108,73.2,24,37.2,24,1016.0,23,1008.4,24,10.0,24,3.6,24,8.9,999.9,91.0,57.0,0.00G,999.9,000000
699604,03145,20141109,75.3,24,33.1,24,1012.5,24,1005.1,24,10.0,24,4.5,24,11.1,999.9,91.0,57.0,0.00G,999.9,000000
699604,03145,20141110,72.8,24,45.1,24,1007.2,24,999.7,24,10.0,24,4.0,24,8.9,999.9,91.0,59.0,0.00G,999.9,000000
699604,03145,20141111,73.5,24,49.9,24,1008.0,23,1000.6,24,10.0,24,6.8,24,12.0,20.0,88.0,59.0,0.00G,999.9,000000
699604,03145,20141112,70.0,24,50.6,24,1010.0,24,1002.5,24,10.0,24,4.4,24,13.0,999.9,84.9,60.1,0.00G,999.9,000000
699604,03145,20141113,68.4,24,51.2,24,1013.3,24,1005.6,23,10.0,24,3.0,24,7.0,999.9,80.1,59.0,0.00G,999.9,000000
699604,03145,20141114,69.5,24,54.9,24,1012.7,24,1005.1,24,8.5,24,3.6,24,7.0,999.9,80.1,59.0,0.00G,999.9,000000
699604,03145,20141115,68.1,24,51.5,24,1013.3,24,1005.7,24,10.0,24,4.1,24,11.1,999.9,82.0,57.9,0.00G,999.9,000000
699604,03145,20141116,66.8,24,28.7,24,1015.3,21,1008.3,24,7.5,24,12.0,24,25.1,39.0,82.0,57.9,0.00G,999.9,000000
699604,03145,20141117,60.5,24,2.3,24,1022.1,24,1014.4,24,10.0,24,9.7,24,15.9,19.0,71.1,52.0,0.00G,999.9,000000
699604,03145,20141118,62.2,24,12.2,24,1021.6,24,1014.0,24,10.0,24,6.3,24,11.1,999.9,75.9,50.0,0.00G,999.9,000000
699604,03145,20141119,61.7,24,17.2,24,1019.7,24,1012.1,24,10.0,24,5.0,24,11.1,999.9,77.0,50.0,0.00G,999.9,000000
699604,03145,20141120,61.5,24,22.4,24,1016.6,24,1009.0,24,10.0,24,2.8,24,9.9,999.9,77.0,50.0,0.00G,999.9,000000
699604,03145,20141121,64.1,24,34.1,24,1012.4,24,1004.8,24,10.0,24,4.7,24,13.0,999.9,77.0,50.0,0.00G,999.9,000000
699604,03145,20141122,62.1,24,38.6,24,1015.5,24,1007.9,24,10.0,24,2.4,24,7.0,999.9,78.1,48.9,0.00G,999.9,000000
699604,03145,20141123,66.3,24,30.0,24,1015.6,24,1008.0,24,10.0,24,7.1,24,20.0,26.0,78.1,48.9,0.00G,999.9,000000
699604,03145,20141124,63.4,24,9.4,24,1021.9,24,1014.3,24,10.0,24,8.8,24,15.9,20.0,77.0,53.1,0.00G,999.9,000000
699604,03145,20141125,63.1,24,10.1,24,1027.5,24,1019.8,24,10.0,24,5.2,24,9.9,19.0,75.0,50.0,0.00G,999.9,000000
699604,03145,20141126,61.1,24,18.8,24,1024.8,24,1017.1,24,10.0,24,5.7,24,11.1,999.9,79.0,50.0,0.00G,999.9,000000
699604,03145,20141127,66.6,24,22.6,24,1020.2,24,1012.6,24,10.0,24,5.7,24,9.9,999.9,84.9,50.0,0.00G,999.9,000000
699604,03145,20141128,67.5,24,24.1,24,1015.2,24,1007.6,24,10.0,24,4.7,24,13.0,999.9,84.9,55.0,0.00G,999.9,000000
699604,03145,20141129,65.0,24,33.1,24,1011.2,24,1003.9,21,10.0,24,2.5,24,6.0,999.9,90.0,51.1,0.00G,999.9,000000
699604,03145,20141130,71.8,23,47.0,23,1012.1,23,1004.3,20,10.0,23,3.3,23,7.0,999.9,93.0,57.0,0.00G,999.9,000000
699604,03145,20141201,67.8,24,43.2,24,1018.2,24,1011.3,17,10.0,24,4.0,24,8.9,999.9,78.1,57.0,0.00G,999.9,000000
699604,03145,20141202,69.2,24,42.0,24,1015.3,24,1007.7,24,10.0,24,3.2,24,6.0,999.9,82.9,55.9,0.00G,999.9,000000
699604,03145,20141203,64.9,24,46.4,24,1015.1,24,1007.5,24,9.8,24,5.9,24,14.0,999.9,78.1,61.0,0.00G,999.9,010000
699604,03145,20141204,62.6,24,56.1,24,1014.7,24,1007.1,24,7.8,24,3.5,24,8.9,999.9,70.0,59.0,0.23G,999.9,110000
699604,03145,20141205,66.9,24,56.7,24,1017.9,22,1010.2,24,8.8,24,5.2,24,8.0,999.9,78.1,60.1,0.01G,999.9,000000
699604,03145,20141206,70.4,24,53.9,24,1019.1,24,1011.5,24,9.7,24,3.2,24,8.9,999.9,91.9,60.1,0.00G,999.9,000000
699604,03145,20141207,68.5,24,47.8,24,1020.4,24,1012.8,24,10.0,24,5.2,24,9.9,999.9,91.9,59.0,0.00G,999.9,000000
699604,03145,20141208,67.6,24,44.6,24,1017.8,23,1010.1,24,10.0,23,6.4,24,13.0,999.9,89.1,59.0,0.00G,999.9,000000
699604,03145,20141209,69.0,24,41.9,24,1016.6,22,1008.9,24,10.0,24,7.7,24,13.0,999.9,80.1,59.0,0.00G,999.9,000000
699604,03145,20141210,67.6,24,39.4,24,1014.9,24,1007.3,24,10.0,24,3.8,24,7.0,999.9,82.0,55.9,0.00G,999.9,000000
699604,03145,20141211,65.9,24,41.8,24,1013.9,24,1006.3,24,10.0,24,4.1,24,8.9,999.9,79.0,55.9,0.00G,999.9,000000
699604,03145,20141212,65.3,24,47.4,24,1013.6,24,1006.0,24,10.0,24,9.0,24,18.1,22.0,72.0,61.0,0.00G,999.9,000000
699604,03145,20141213,60.0,24,45.9,23,1016.6,24,1009.0,24,9.5,24,4.7,24,12.0,999.9,70.5,51.8,0.06G,999.9,010000
699604,03145,20141214,57.1,24,37.3,24,1018.3,22,1010.6,24,8.9,24,2.9,24,5.1,999.9,66.9,48.0,0.00G,999.9,000000
699604,03145,20141215,56.9,22,37.3,22,1018.0,22,1010.3,22,10.0,22,5.9,22,8.9,999.9,66.9,47.8,0.00G,999.9,000000
699604,03145,20141216,57.5,24,37.2,24,1015.9,24,1008.2,24,9.9,24,3.4,24,7.0,999.9,68.0,48.9,0.00G,999.9,000000
699604,03145,20141217,56.3,24,47.4,24,1016.9,23,1009.1,23,10.0,22,3.4,24,7.0,999.9,68.0,48.6,0.07G,999.9,010000
699604,03145,20141218,56.6,24,47.9,24,1019.4,20,1011.8,24,9.3,24,2.2,24,8.0,999.9,66.9,48.0,0.01G,999.9,000000
699604,03145,20141219,55.5,24,41.3,24,1022.1,24,1014.3,23,10.0,24,2.6,24,7.0,999.9,68.0,45.7,0.00G,999.9,000000
699604,03145,20141220,56.2,24,41.1,24,1020.1,24,1012.4,24,10.0,24,2.5,24,6.0,999.9,68.0,45.7,0.00G,999.9,000000
699604,03145,20141221,57.1,24,40.1,24,1019.2,20,1011.6,24,10.0,24,5.0,23,9.9,999.9,68.2,46.9,0.00G,999.9,000000
699604,03145,20141222,60.5,24,41.9,24,1016.0,23,1008.6,23,8.9,24,2.9,24,6.0,999.9,75.9,48.9,0.00G,999.9,000000
699604,03145,20141223,64.4,24,37.6,24,1016.6,24,1009.0,24,8.1,24,6.6,24,19.0,28.0,75.9,54.0,0.00G,999.9,000000
699604,03145,20141224,59.4,24,18.7,24,1019.4,24,1011.8,24,7.1,24,6.7,24,12.0,999.9,70.0,48.9,0.00G,999.9,000000
699604,03145,20141225,58.7,24,20.4,24,1008.4,24,1000.7,24,8.8,24,7.1,24,15.0,25.1,70.0,48.9,0.00G,999.9,000000
699604,03145,20141226,54.6,24,16.2,24,1014.7,23,1007.1,24,7.4,23,6.0,24,12.0,17.1,63.0,42.1,0.00G,999.9,000000
699604,03145,20141227,51.6,24,13.0,24,1024.1,24,1016.3,23,10.0,24,6.9,24,15.0,26.0,61.0,43.0,0.00G,999.9,000000
699604,03145,20141228,48.6,24,16.9,24,1025.4,24,1017.5,24,7.1,24,3.2,24,7.0,999.9,66.0,37.0,0.00G,999.9,000000
699604,03145,20141229,48.8,24,17.3,24,1020.4,24,1012.6,24,9.8,24,3.7,24,11.1,999.9,64.2,36.9,0.00G,999.9,000000
699604,03145,20141230,51.4,24,21.6,24,1014.8,23,1007.4,21,10.0,24,3.7,24,11.1,999.9,75.0,37.9,0.00G,999.9,000000
699604,03145,20141231,50.1,24,25.7,24,1014.3,24,1006.0,18,9.8,24,9.8,24,17.1,21.0,68.0,37.9,0.00G,999.9,010000
699604,03145,20150101,44.2,24,22.3,24,1019.4,22,1012.4,18,9.9,24,5.8,24,11.1,999.9,60.1,33.1,0.01G,999.9,000000
699604,03145,20150102,45.7,24,20.0,24,1020.2,23,1012.4,23,10.0,24,6.0,24,14.0,21.0,60.1,33.1,0.00G,999.9,000000
699604,03145,20150103,46.3,24,18.9,24,1022.0,24,1014.2,24,10.0,24,2.7,24,6.0,999.9,64.0,36.0,0.00G,999.9,000000
699604,03145,20150104,49.0,24,21.4,24,1026.9,24,1019.0,24,9.9,24,5.6,24,11.1,999.9,64.0,36.0,0.00G,999.9,000000
699604,03145,20150105,58.7,24,23.2,24,1026.2,24,1018.4,24,9.9,24,8.9,24,13.0,999.9,71.1,48.9,0.00G,999.9,000000
699604,03145,20150106,62.1,24,27.8,24,1023.7,24,1016.0,24,10.0,23,6.3,24,8.9,999.9,81.0,51.1,0.00G,999.9,000000
699604,03145,20150107,63.3,24,31.8,24,1020.5,24,1012.9,24,10.0,24,5.2,24,9.9,999.9,81.0,52.0,0.00G,999.9,000000
699604,03145,20150108,66.4,24,35.8,24,1016.6,24,1009.0,24,10.0,24,5.1,24,13.0,999.9,80.1,52.0,0.00G,999.9,000000
699604,03145,20150109,64.5,24,38.7,24,1014.6,24,1007.0,24,10.0,24,6.2,24,11.1,999.9,82.0,54.0,0.00G,999.9,000000
699604,03145,20150110,66.9,24,45.6,24,1014.8,23,1007.3,24,10.0,24,3.7,24,9.9,999.9,82.0,54.7,0.00G,999.9,000000
699604,03145,20150111,64.0,23,46.7,23,1015.5,20,1008.0,23,9.5,23,6.2,23,12.0,999.9,77.0,57.0,0.00G,999.9,010000
699604,03145,20150112,62.5,24,55.1,24,1018.6,24,1010.9,24,10.0,24,3.1,24,6.0,999.9,69.1,55.9,0.12G,999.9,000000
699604,03145,20150113,60.1,23,47.7,23,1017.4,22,1009.8,23,8.7,23,3.5,23,12.0,19.0,72.0,48.9,0.00G,999.9,000000
699604,03145,20150114,60.3,24,31.5,24,1019.4,24,1011.7,24,10.0,24,7.0,24,14.0,20.0,72.0,48.9,0.00G,999.9,000000
699604,03145,20150115,60.5,24,32.3,24,1023.3,24,1015.5,24,10.0,24,5.9,24,8.9,999.9,73.9,48.9,0.00G,999.9,000000
699604,03145,20150116,62.9,24,30.6,24,1021.6,24,1013.9,24,10.0,24,5.5,24,9.9,999.9,77.0,51.1,0.00G,999.9,000000
699604,03145,20150117,61.6,24,30.9,24,1021.0,24,1013.4,24,10.0,24,5.1,24,11.1,999.9,77.0,50.0,0.00G,999.9,000000
699604,03145,20150118,62.3,24,30.3,24,1022.5,24,1014.8,24,10.0,24,5.9,24,13.0,999.9,78.1,50.0,0.00G,999.9,000000
699604,03145,20150119,63.0,24,31.5,24,1019.5,24,1011.8,24,10.0,24,4.2,24,9.9,999.9,81.0,48.9,0.00G,999.9,000000
699604,03145,20150120,64.4,24,32.1,24,1015.2,24,1007.6,24,10.0,24,5.1,24,13.0,999.9,81.0,48.9,0.00G,999.9,000000
699604,03145,20150121,65.0,23,33.4,23,1012.1,23,1004.5,23,10.0,23,6.8,23,17.1,25.1,75.9,51.1,0.00G,999.9,000000
699604,03145,20150122,64.3,24,14.2,24,1020.2,24,1012.6,24,10.0,24,8.6,24,17.1,19.0,77.0,51.1,0.00G,999.9,000000
699604,03145,20150123,56.8,24,14.2,24,1025.1,24,1017.4,24,10.0,24,5.6,24,11.1,999.9,71.1,48.0,0.00G,999.9,000000
699604,03145,20150124,60.4,23,18.9,23,1019.5,23,1011.8,23,10.0,23,8.1,23,15.0,22.0,77.0,46.9,0.00G,999.9,000000
699604,03145,20150125,63.9,24,24.5,24,1017.4,24,1009.8,24,10.0,24,5.8,24,14.0,999.9,77.0,46.9,0.00G,999.9,000000
699604,03145,20150126,59.9,24,41.3,24,1018.0,24,1010.3,24,10.0,17,5.9,24,14.0,999.9,75.9,52.0,0.00G,999.9,010000
699604,03145,20150127,60.4,24,52.7,24,1021.2,23,1013.6,24,10.0,24,8.2,24,15.0,999.9,71.1,55.9,0.05G,999.9,000000
699604,03145,20150128,61.7,24,52.4,24,1020.7,24,1013.0,24,9.5,24,3.7,24,8.0,999.9,73.9,51.1,0.00G,999.9,000000
699604,03145,20150129,66.1,24,48.8,24,1017.4,24,1009.9,24,10.0,24,5.0,24,11.1,999.9,73.9,51.1,0.00G,999.9,000000
699604,03145,20150130,64.3,24,53.4,24,1013.1,24,1005.9,22,10.0,24,4.1,24,7.0,999.9,73.9,57.9,0.01G,999.9,010000
699604,03145,20150131,61.9,24,51.2,24,1010.2,24,1002.5,18,9.6,24,4.7,24,11.1,18.1,70.0,53.1,0.01G,999.9,000000
699604,03145,20150201,62.6,24,47.6,24,1015.9,24,1009.1,19,10.0,24,4.1,24,8.0,999.9,75.9,53.1,0.00G,999.9,000000
699604,03145,20150202,63.3,24,39.6,24,1018.0,24,1010.3,24,10.0,24,5.1,24,12.0,999.9,80.1,50.0,0.00G,999.9,000000
699604,03145,20150203,65.4,24,36.7,24,1016.1,24,1008.5,24,10.0,24,5.9,24,9.9,999.9,82.0,50.0,0.00G,999.9,000000
699604,03145,20150204,66.9,24,40.2,24,1017.0,24,1009.5,24,10.0,24,3.9,24,7.0,999.9,84.0,53.1,0.00G,999.9,000000
699604,03145,20150205,66.7,24,42.4,24,1017.6,24,1010.0,24,10.0,24,4.7,24,13.0,999.9,84.9,53.1,0.00G,999.9,000000
699604,03145,20150206,67.7,24,42.7,24,1017.2,24,1009.6,24,10.0,24,2.6,24,5.1,999.9,84.9,53.1,0.00G,999.9,000000
699604,03145,20150207,67.6,24,41.8,24,1017.7,24,1010.1,24,10.0,24,2.3,24,5.1,999.9,84.9,53.1,0.00G,999.9,000000
699604,03145,20150208,69.4,24,39.3,24,1017.1,24,1009.5,24,10.0,24,3.3,24,8.0,999.9,87.1,53.1,0.00G,999.9,000000
699604,03145,20150209,72.1,24,45.2,24,1016.2,24,1008.6,24,10.0,14,3.5,24,8.0,999.9,90.0,57.0,0.00G,999.9,000000
699604,03145,20150210,71.8,24,42.1,24,1012.8,24,1005.2,24,10.0,24,6.0,24,15.0,20.0,90.0,59.0,0.00G,999.9,000000
699604,03145,20150211,72.1,24,28.3,24,1015.0,24,1007.5,24,10.0,24,8.9,24,20.0,31.1,84.9,57.0,0.00G,999.9,000000
699604,03145,20150212,72.1,24,27.9,24,1019.2,24,1011.6,24,10.0,24,10.3,24,21.0,28.9,84.0,57.0,0.00G,999.9,000000
699604,03145,20150213,70.1,24,31.2,24,1017.9,24,1010.3,24,10.0,24,6.9,24,15.0,21.0,84.0,57.9,0.00G,999.9,000000
699604,03145,20150214,70.0,24,36.2,24,1016.8,24,1009.3,24,10.0,24,3.5,24,8.9,999.9,88.0,55.9,0.00G,999.9,000000
699604,03145,20150215,72.3,24,49.4,24,1014.3,23,1006.6,24,9.8,24,8.1,24,12.0,15.9,88.0,55.9,0.00G,999.9,000000
699604,03145,20150216,68.2,23,54.0,23,1013.5,23,1006.0,23,9.5,23,4.7,23,9.9,999.9,82.0,55.9,0.00G,999.9,000000
699604,03145,20150217,68.9,24,51.7,24,1015.3,24,1007.8,24,10.0,24,5.1,24,8.0,999.9,82.0,55.9,0.00G,999.9,000000
699604,03145,20150218,69.4,24,35.8,24,1018.0,24,1010.5,24,10.0,24,4.0,24,12.0,999.9,84.0,53.1,0.00G,999.9,000000
699604,03145,20150219,69.3,24,36.0,24,1016.5,24,1008.9,24,10.0,24,2.5,24,7.0,999.9,84.9,53.1,0.00G,999.9,000000
699604,03145,20150220,71.7,24,41.0,24,1012.5,24,1004.9,24,10.0,24,2.6,24,6.0,999.9,84.9,55.9,0.00G,999.9,000000
699604,03145,20150221,67.9,24,43.3,24,1009.8,24,1002.3,24,8.6,24,2.7,24,6.0,999.9,81.0,54.0,0.00G,999.9,000000
699604,03145,20150222,66.2,24,45.6,24,1008.9,24,1001.4,24,10.0,24,8.0,24,15.0,19.0,81.0,54.0,0.00G,999.9,000000
699604,03145,20150223,65.3,24,44.1,24,1012.2,24,1004.7,24,10.0,24,5.8,24,12.0,17.1,73.0,57.9,0.00G,999.9,000000
699604,03145,20150224,62.0,24,34.6,24,1018.4,24,1010.8,24,10.0,24,11.0,24,18.1,26.0,73.0,51.1,0.00G,999.9,000000
699604,03145,20150225,61.5,24,26.6,24,1019.3,24,1011.7,24,10.0,24,3.6,24,15.0,19.0,78.1,46.0,0.00G,999.9,000000
699604,03145,20150226,64.7,24,31.6,24,1011.8,24,1004.5,23,9.9,24,3.4,24,8.0,999.9,82.0,46.0,0.00G,999.9,000000
699604,03145,20150227,65.1,24,36.5,24,1006.3,24,999.6,8,10.0,24,3.9,24,9.9,999.9,82.0,51.1,0.00G,999.9,000000
699604,03145,20150228,65.8,24,44.8,24,1007.0,24,9999.9,0,9.7,24,6.7,24,9.9,18.1,78.1,52.0,0.00G,999.9,000000
699604,03145,20150301,62.5,24,43.0,24,1012.3,24,1004.7,24,10.0,24,6.2,24,14.0,18.1,75.9,53.1,0.00G,999.9,010000
699604,03145,20150302,56.1,24,49.8,24,1013.0,21,1005.5,24,8.9,24,5.3,24,9.9,999.9,66.0,52.0,0.21G,999.9,010000
699604,03145,20150303,58.1,24,44.5,24,1013.3,24,1005.7,24,9.9,24,3.6,24,8.0,999.9,66.9,50.0,0.10G,999.9,010000
699604,03145,20150304,59.8,24,38.1,24,1014.5,24,1006.9,24,10.0,24,6.8,24,17.1,22.9,70.0,50.0,0.00G,999.9,000000
699604,03145,20150305,61.8,24,30.3,24,1022.2,24,1014.6,24,10.0,24,6.1,24,15.0,17.1,78.1,50.0,0.00G,999.9,000000
699604,03145,20150306,68.2,24,25.4,24,1019.1,23,1011.3,24,10.0,23,10.5,24,19.0,25.1,84.9,50.0,0.00G,999.9,000000
699604,03145,20150307,71.4,24,27.0,24,1014.7,24,1007.1,24,10.0,24,5.9,24,11.1,15.0,86.0,57.0,0.00G,999.9,000000
699604,03145,20150308,68.7,23,36.0,23,1013.7,23,1006.1,23,10.0,17,3.1,23,9.9,999.9,84.0,53.1,0.00G,999.9,000000
699604,03145,20150309,70.0,24,36.7,24,1011.4,24,1003.8,24,10.0,20,2.6,24,8.9,999.9,86.0,53.1,0.00G,999.9,000000
699604,03145,20150310,72.0,24,34.4,24,1011.6,24,1004.0,24,10.0,24,3.1,24,8.9,999.9,89.1,54.0,0.00G,999.9,000000
699604,03145,20150311,71.9,24,34.6,24,1015.0,24,1007.4,24,10.0,24,3.5,24,7.0,999.9,89.1,54.0,0.00G,999.9,000000
699604,03145,20150312,79.3,24,35.3,24,1014.3,24,1006.8,24,10.0,24,9.0,24,15.0,22.0,90.0,57.0,0.00G,999.9,000000
699604,03145,20150313,78.6,24,37.0,24,1014.2,24,1006.8,24,10.0,24,9.1,24,15.0,21.0,90.0,69.1,0.00G,999.9,000000
699604,03145,20150314,79.0,24,37.2,24,1015.9,24,1008.4,24,10.0,24,7.8,24,17.1,18.1,93.0,64.9,0.00G,999.9,000000
699604,03145,20150315,79.6,24,32.7,24,1015.9,24,1008.4,24,10.0,24,8.8,24,20.0,26.0,93.0,64.9,0.00G,999.9,000000
699604,03145,20150316,78.5,24,29.1,24,1012.8,24,1005.3,24,9.9,24,5.8,24,12.0,999.9,91.9,64.9,0.00G,999.9,000000
699604,03145,20150317,76.2,24,40.5,24,1011.6,24,1004.1,24,10.0,24,4.4,24,11.1,999.9,91.9,64.0,0.00G,999.9,000000
699604,03145,20150318,76.0,24,50.3,24,1011.6,24,1004.1,24,10.0,24,8.8,24,15.0,999.9,91.9,64.0,0.00G,999.9,000000
699604,03145,20150319,70.4,24,50.9,24,1013.3,24,1005.8,24,10.0,24,8.7,24,15.9,999.9,87.1,64.9,0.00G,999.9,010000
699604,03145,20150320,71.7,24,52.6,24,1016.0,24,1008.4,24,10.0,24,4.3,24,9.9,999.9,82.9,61.0,0.01G,999.9,000000
699604,03145,20150321,74.2,24,46.5,24,1016.1,24,1008.6,24,10.0,24,4.0,24,8.0,999.9,91.0,59.0,0.00G,999.9,000000
699604,03145,20150322,74.9,24,41.8,24,1016.5,23,1009.0,24,9.6,24,4.2,24,8.0,999.9,91.0,59.0,0.00G,999.9,000000
699604,03145,20150323,76.3,24,31.0,24,1015.8,24,1008.4,18,9.9,24,7.5,24,11.1,999.9,89.1,60.1,0.00G,999.9,000000
699604,03145,20150324,73.8,24,37.3,24,1013.8,24,1006.2,24,9.9,24,4.7,24,8.9,999.9,88.0,59.0,0.00G,999.9,000000
699604,03145,20150325,76.2,24,37.9,24,1013.3,24,1005.7,24,9.9,24,6.8,24,17.1,21.0,91.9,59.0,0.00G,999.9,000000
699604,03145,20150326,79.8,24,27.7,24,1015.8,24,1008.3,24,10.0,24,7.0,24,12.0,17.1,95.0,60.1,0.00G,999.9,000000
699604,03145,20150327,80.3,24,28.1,24,1016.0,24,1008.5,24,10.0,24,4.4,24,8.9,999.9,96.1,64.0,0.00G,999.9,000000
699604,03145,20150328,81.0,24,36.2,24,1014.4,24,1006.9,24,9.8,24,1.7,24,6.0,999.9,98.1,62.1,0.00G,999.9,000000
699604,03145,20150329,82.0,24,35.7,24,1013.4,24,1005.9,24,10.0,24,2.3,24,6.0,999.9,98.1,62.1,0.00G,999.9,000000
699604,03145,20150330,81.8,24,36.9,24,1012.5,24,1005.4,21,10.0,24,3.3,24,8.0,999.9,98.1,66.0,0.00G,999.9,000000
699604,03145,20150331,82.2,24,44.0,24,1011.2,24,1004.2,21,10.0,24,6.5,24,13.0,15.9,97.0,64.0,0.00G,999.9,000000
699604,03145,20150401,78.4,24,40.7,23,1009.6,24,1002.4,17,10.0,24,4.8,24,15.0,999.9,96.1,62.1,0.00G,999.9,000000
699604,03145,20150402,75.7,24,38.6,24,1010.1,24,1002.7,24,10.0,24,5.8,24,8.9,999.9,90.0,62.1,0.00G,999.9,000000
699604,03145,20150403,76.6,24,15.4,24,1015.0,24,1007.5,24,10.0,24,9.2,24,17.1,22.9,88.0,64.0,0.00G,999.9,000000
699604,03145,20150404,74.3,24,17.7,24,1012.8,24,1005.3,24,10.0,24,3.6,24,7.0,999.9,90.0,59.0,0.03G,999.9,000000
699604,03145,20150405,74.8,24,29.3,24,1008.6,24,1001.1,24,10.0,24,4.0,24,8.0,999.9,90.0,59.0,0.00G,999.9,000000
699604,03145,20150406,70.4,24,32.5,24,1009.8,24,1002.2,24,10.0,24,7.8,24,12.0,19.0,84.9,57.0,0.00G,999.9,000000
699604,03145,20150407,67.6,24,32.5,24,1012.1,24,1003.3,14,10.0,24,8.4,24,14.0,22.9,81.0,55.9,0.00G,999.9,000000
699604,03145,20150408,67.5,24,36.9,24,1013.3,24,1005.7,24,10.0,24,8.7,24,13.0,20.0,79.0,55.9,0.00G,999.9,010010
699604,03145,20150409,69.0,24,21.9,24,1012.6,24,1005.0,24,10.0,24,2.4,24,6.0,999.9,82.9,52.0,0.00G,999.9,000000
699604,03145,20150410,71.9,24,27.3,24,1011.6,24,1004.1,24,9.9,24,2.7,24,7.0,999.9,87.1,52.0,0.00G,999.9,000000
699604,03145,20150411,73.7,24,39.7,24,1010.6,24,1003.1,24,10.0,24,4.0,24,8.9,999.9,87.1,57.9,0.00G,999.9,000000
699604,03145,20150412,74.1,23,49.4,23,1010.3,23,1002.7,22,10.0,8,8.7,23,14.0,15.0,87.1,59.0,0.00G,999.9,000000
699604,03145,20150413,76.1,24,48.0,24,1013.6,24,1004.4,6,10.0,12,7.5,24,13.0,999.9,91.9,64.0,0.00G,999.9,000000
699604,03145,20150414,79.2,24,45.8,24,1013.0,24,9999.9,0,10.0,24,5.2,24,11.1,15.9,95.0,64.0,0.00G,999.9,000000
699604,03145,20150415,75.2,24,23.5,24,1011.8,24,9999.9,0,9.8,24,12.0,24,19.0,28.9,95.0,64.9,0.00G,999.9,000000
699604,03145,20150416,69.9,23,12.9,23,1014.9,23,1007.3,23,10.0,23,7.9,23,12.0,20.0,81.0,55.9,0.00G,999.9,000000
699604,03145,20150417,70.5,24,24.2,24,1015.4,24,1007.9,24,10.0,24,4.5,24,11.1,999.9,87.1,55.0,0.00G,999.9,000000
699604,03145,20150418,75.3,24,30.3,24,1012.9,24,1005.4,24,10.0,24,4.0,24,9.9,999.9,91.9,55.0,0.00G,999.9,000000
699604,03145,20150419,77.8,24,32.7,24,1010.2,24,1002.7,24,9.9,24,4.6,24,11.1,999.9,93.0,60.1,0.00G,999.9,000000
699604,03145,20150420,78.5,24,31.6,24,1007.5,24,1000.1,24,10.0,24,5.4,24,15.9,22.0,93.0,60.1,0.00G,999.9,000000
699604,03145,20150421,76.2,24,40.6,24,1007.3,24,999.9,24,10.0,24,10.0,24,17.1,18.1,93.0,60.1,0.00G,999.9,000000
699604,03145,20150422,72.0,24,42.1,24,1008.3,24,1000.8,24,10.0,24,6.6,24,13.0,18.1,86.0,62.1,0.00G,999.9,000000
699604,03145,20150423,72.1,24,48.2,24,1008.5,24,1001.0,24,10.0,24,6.1,24,13.0,999.9,82.9,62.1,0.00G,999.9,000000
699604,03145,20150424,70.8,24,46.8,24,1010.3,24,1002.8,24,9.6,24,6.1,24,13.0,999.9,82.0,59.0,0.00G,999.9,000000
699604,03145,20150425,69.8,23,45.8,23,1011.0,22,1003.4,23,9.4,23,7.6,23,20.0,29.9,82.0,59.0,0.00G,999.9,000000
699604,03145,20150426,69.7,24,40.9,24,1009.9,21,1002.2,24,9.3,24,9.7,24,22.0,33.0,86.0,57.0,0.00G,999.9,010000
699604,03145,20150427,76.8,24,25.8,24,1010.9,24,1003.4,24,10.0,24,7.6,24,18.1,24.1,90.0,57.0,0.00G,999.9,000000
699604,03145,20150428,80.0,24,33.4,24,1011.6,24,1004.2,24,10.0,24,5.2,24,11.1,17.1,99.0,62.1,0.00G,999.9,000000
699604,03145,20150429,87.0,22,36.3,22,1010.1,22,1003.0,19,10.0,22,6.2,22,18.1,999.9,100.0,62.1,0.00G,999.9,000000
699604,03145,20150430,87.9,24,37.2,24,1007.1,23,999.9,20,10.0,24,4.2,24,8.9,999.9,102.0,70.0,0.00G,999.9,000000
699604,03145,20150501,85.6,24,40.6,24,1007.9,24,1001.1,17,10.0,23,5.8,24,9.9,999.9,102.0,69.1,0.00G,999.9,000000
